test,impl,display_name,keys,value,mean_ms,median_ms,stddev_ms,min_ms,max_ms,runs,success_rate
miss,askl,ASKL Map (C),200000,35.91004100000001,36.03022580000001,35.91004100000001,0.4764124159760778,35.46825,38.684291,50,100.0
miss,abseil,Abseil (C++),200000,36.3096045,36.37943742,36.3096045,0.33128421779154965,35.723000000000006,37.227041,50,100.0
miss,folly,F14FastMap (C++),200000,38.336521000000005,38.881864220000004,38.336521000000005,1.1825844684566549,37.163458000000006,41.309458,50,100.0
miss,rust,HashMap (rust),200000,28.640563,28.710645000000007,28.640563,0.4742000852744398,27.862833,30.971167,50,100.0
miss,mstar,M*DICT (C),200000,36.421292,36.41719588000001,36.421292,0.2685680322328288,35.651458000000005,37.039583,50,100.0
miss,verstable,Verstable (C),200000,40.039917,40.32079331999999,40.039917,1.0250884748996347,39.398625,44.589292,50,100.0
miss,python,dict (python),200000,59.292104,59.30253082000001,59.292104,0.3899104293291217,58.026667,60.665625,50,100.0
miss,khash,khash (C),200000,44.993854,45.01731247999999,44.993854,0.2814256592458637,44.410583,45.951333000000005,50,100.0
miss,khashl,khashl (C),200000,46.7454375,46.598906580000005,46.7454375,0.6772445855042173,45.15558300000001,47.580542,50,100.0
miss,askl,ASKL Map (C),300000,54.640583500000005,54.670544400000004,54.640583500000005,0.24113378617954526,54.24925,55.27275,30,100.0
miss,abseil,Abseil (C++),300000,52.55912550000001,52.529045866666685,52.55912550000001,0.7030866449520866,50.623582999999996,54.002292,30,100.0
miss,folly,F14FastMap (C++),300000,52.855813000000005,53.207822199999995,52.855813000000005,0.8753594491897326,51.96804100000001,55.162375000000004,30,100.0
miss,rust,HashMap (rust),300000,43.8810625,44.023522099999994,43.8810625,0.7341092560926612,43.061833,47.381417,30,100.0
miss,mstar,M*DICT (C),300000,53.386396000000005,53.387209733333336,53.386396000000005,0.3121103492127735,52.647375000000004,54.093166000000004,30,100.0
miss,verstable,Verstable (C),300000,64.696771,64.69699313333334,64.696771,0.5999871667598684,63.42416600000001,65.91783300000002,30,100.0
miss,python,dict (python),300000,85.0433955,85.24865979999998,85.0433955,0.747557534785042,84.50054200000001,87.885375,30,100.0
miss,khash,khash (C),300000,64.28812500000001,64.29732926666667,64.28812500000001,0.25964791268216103,63.887291999999995,65.021375,30,100.0
miss,khashl,khashl (C),300000,67.8045,67.79167636666666,67.8045,0.9218845915965866,66.341875,71.156542,30,100.0
miss,askl,ASKL Map (C),400000,73.8511045,73.7428514,73.8511045,0.5349627247105134,72.72304100000001,74.89912500000001,30,100.0
miss,abseil,Abseil (C++),400000,70.367458,70.7184806,70.367458,1.4306486762718218,69.23800000000001,77.171375,30,100.0
miss,folly,F14FastMap (C++),400000,71.13587500000001,71.74373623333332,71.13587500000001,1.6846850300446043,69.904458,75.786709,30,100.0
miss,rust,HashMap (rust),400000,61.3347715,61.452480633333344,61.3347715,0.647538762681006,60.654667,63.94800000000001,30,100.0
miss,mstar,M*DICT (C),400000,72.650375,72.7419708666667,72.650375,0.6221253723183041,71.866208,74.795208,30,100.0
miss,verstable,Verstable (C),400000,86.10902050000001,86.43996253333333,86.10902050000001,1.7608696896833786,85.04308300000001,95.36075000000001,30,100.0
miss,python,dict (python),400000,109.95437500000001,110.11122643333334,109.95437500000001,0.7279613333806649,109.14829200000001,111.959292,30,100.0
miss,khash,khash (C),400000,101.1014585,101.1689084,101.1014585,0.7881810952274698,100.044042,104.55900000000001,30,100.0
miss,khashl,khashl (C),400000,99.5214585,99.31584853333335,99.5214585,1.5449290732318923,95.447,101.43766600000001,30,100.0
miss,askl,ASKL Map (C),500000,91.56370799999999,92.20087930000001,91.56370799999999,2.1687348250053824,90.77041700000001,98.256584,10,100.0
miss,abseil,Abseil (C++),500000,86.144375,86.8107835,86.144375,1.7026204176981155,84.821584,89.36350000000002,10,100.0
miss,folly,F14FastMap (C++),500000,85.30808350000001,86.2227249,85.30808350000001,2.9205474148446284,83.707125,92.906583,10,100.0
miss,rust,HashMap (rust),500000,79.302875,79.4008251,79.302875,0.3649743280741972,78.835417,79.982875,10,100.0
miss,mstar,M*DICT (C),500000,89.594896,89.6013749,89.594896,0.6046212675519277,88.81870800000002,91.02291600000001,10,100.0
miss,verstable,Verstable (C),500000,116.873646,116.65543339999999,116.873646,0.8916937823641747,115.10133300000001,117.865125,10,100.0
miss,python,dict (python),500000,137.1048125,137.82830419999996,137.1048125,1.8153410913289223,136.39525,142.543959,10,100.0
miss,khash,khash (C),500000,101.490792,101.58116250000002,101.490792,0.932686265435756,100.47429100000001,103.87008300000001,10,100.0
miss,khashl,khashl (C),500000,122.33220850000001,122.96904589999998,122.33220850000001,1.9189659773327847,121.12162500000001,127.62100000000001,10,100.0
miss,askl,ASKL Map (C),600000,111.8461455,112.1134917,111.8461455,0.7336759926688642,111.33645900000002,114.65579100000001,20,100.0
miss,abseil,Abseil (C++),600000,105.02706250000001,105.12035620000002,105.02706250000001,0.6531381502440899,103.968667,106.37275,20,100.0
miss,folly,F14FastMap (C++),600000,101.8340625,101.73129160000002,101.8340625,1.5885218007158473,99.4135,105.10158300000002,20,100.0
miss,rust,HashMap (rust),600000,94.1776665,94.48433350000003,94.1776665,1.2897237510504032,93.258584,99.437917,20,100.0
miss,mstar,M*DICT (C),600000,107.183937,107.2061437,107.183937,0.3803295296638516,106.56937500000001,108.17491700000001,20,100.0
miss,verstable,Verstable (C),600000,140.111792,140.40438545,140.111792,1.9771006169994831,137.8985,145.934,20,100.0
miss,python,dict (python),600000,165.00466699999998,164.86647705000004,165.00466699999998,0.7011936129974884,163.559625,165.848541,20,100.0
miss,khash,khash (C),600000,122.50310400000001,122.58144779999999,122.50310400000001,0.6784094833789421,121.46662500000001,124.875916,20,100.0
miss,khashl,khashl (C),600000,147.87591650000002,148.13894575000003,147.87591650000002,1.286844893255751,146.10425,151.584833,20,100.0
miss,askl,ASKL Map (C),800000,150.8662915,151.034425,150.8662915,0.8821220695426613,149.771375,152.490917,10,100.0
miss,abseil,Abseil (C++),800000,146.8440835,147.30493770000004,146.8440835,2.1216798386205458,145.25175000000002,152.14275000000004,10,100.0
miss,folly,F14FastMap (C++),800000,142.885021,142.7200124,142.885021,1.9829646816879052,140.242042,146.815333,10,100.0
miss,rust,HashMap (rust),800000,131.9947915,132.2555209,131.9947915,0.875923898329379,131.03008300000002,133.759084,10,100.0
miss,mstar,M*DICT (C),800000,151.73100050000002,151.68775000000002,151.73100050000002,1.58208539087848,149.60916600000002,154.42283400000002,10,100.0
miss,verstable,Verstable (C),800000,190.21060450000002,192.42287100000001,190.21060450000002,5.734789745695362,188.476042,207.78195900000003,10,100.0
miss,python,dict (python),800000,221.97272900000002,222.17844150000002,221.97272900000002,1.3211181746739495,220.64029200000002,225.239666,10,100.0
miss,khash,khash (C),800000,207.79647950000003,207.59377090000004,207.79647950000003,0.8645633135037278,205.412542,208.641917,10,100.0
miss,khashl,khashl (C),800000,217.1951045,217.65078340000002,217.1951045,3.904950011405075,212.58170800000002,226.098541,10,100.0
miss,askl,ASKL Map (C),1000000,192.90439600000002,193.38585010000003,192.90439600000002,2.6906609632980745,190.83883300000002,200.49712500000004,10,100.0
miss,abseil,Abseil (C++),1000000,185.21845850000003,185.5089292,185.21845850000003,2.4096681017624144,182.43466600000002,189.042583,10,100.0
miss,folly,F14FastMap (C++),1000000,170.036521,171.14255820000002,170.036521,4.98073047474912,166.291291,183.91387500000002,10,100.0
miss,rust,HashMap (rust),1000000,176.42764599999998,177.0778169,176.42764599999998,3.403101778348085,174.741542,186.55908300000002,10,100.0
miss,mstar,M*DICT (C),1000000,186.88889650000002,186.84466270000001,186.88889650000002,0.8421640613931661,185.149584,188.542125,10,100.0
miss,verstable,Verstable (C),1000000,262.0818125,262.4100999,262.0818125,1.2893168683469058,260.269833,264.247583,10,100.0
miss,python,dict (python),1000000,287.746875,288.6382167,287.746875,2.4721337708520434,285.760375,293.300875,10,100.0
miss,khash,khash (C),1000000,214.69720800000002,215.07300809999998,214.69720800000002,1.6178285954276583,213.29545800000002,219.225083,10,100.0
miss,khashl,khashl (C),1000000,272.48139599999996,273.03770410000004,272.48139599999996,3.3767011312804973,265.53337500000004,276.946208,10,100.0
